label_value,Marital Status,Application mode,Application order,Course,Daytime/evening attendance,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,International,Unemployment rate,Inflation rate,GDP,Age Code,Nationality
1,1,1,1,9238,1,1,1,9,4,109.1,1,0,1,0,0,1,0,12.4,0.5,1.79,1,1
0,1,17,1,9238,1,38,19,7,7,124.2,0,0,0,1,0,1,0,15.5,2.8,-4.06,1,1
0,1,39,1,9670,1,1,19,4,5,100.0,0,0,0,1,0,1,0,9.4,-0.8,-3.12,1,1
0,1,42,1,9500,1,37,37,3,3,123.0,1,0,0,1,0,1,0,9.4,-0.8,-3.12,1,1
0,2,39,1,9500,1,37,37,9,4,127.3,0,0,0,1,1,0,0,10.8,1.4,1.74,1,1
0,1,17,2,9773,1,19,1,9,9,141.8,1,0,0,1,1,0,0,12.7,3.7,-1.7,1,1
0,1,1,4,9500,1,19,38,9,9,119.6,1,0,0,1,0,1,0,12.4,0.5,1.79,1,1
1,1,39,1,9991,0,1,1,9,7,152.1,0,0,0,1,1,0,0,11.1,0.6,2.02,1,1
0,1,1,1,9500,1,19,19,4,10,116.8,0,0,0,1,0,0,0,12.7,3.7,-1.7,1,1
0,1,1,1,9238,1,1,1,4,10,110.0,0,0,1,1,0,0,0,12.7,3.7,-1.7,1,1
0,1,1,3,9500,1,38,38,5,7,128.0,1,0,0,1,0,1,0,10.8,1.4,1.74,1,1
1,1,39,1,9991,0,37,37,9,6,153.5,0,0,1,0,1,0,0,12.4,0.5,1.79,1,1
0,1,18,1,9119,1,1,1,4,3,105.6,1,0,0,1,1,0,0,12.4,0.5,1.79,1,1
0,1,17,3,9670,1,1,38,3,3,114.3,1,0,0,1,0,0,0,11.1,0.6,2.02,1,1
0,1,16,2,9238,1,37,37,5,6,126.9,1,0,0,1,0,0,0,9.4,-0.8,-3.12,1,1
0,1,17,1,9670,1,12,38,9,5,122.2,0,0,0,1,0,1,0,8.9,1.4,3.51,1,1
1,1,1,1,9670,1,19,1,7,4,122.6,0,0,0,1,1,0,0,9.4,-0.8,-3.12,1,1
0,1,1,2,9070,1,1,19,4,3,133.5,0,0,0,1,0,0,0,12.7,3.7,-1.7,1,1
1,1,39,1,8014,0,37,37,9,8,121.0,0,0,1,0,0,0,0,8.9,1.4,3.51,0,1
0,1,53,1,9085,1,1,3,4,2,142.8,1,0,0,0,0,1,0,8.9,1.4,3.51,1,1
1,1,17,1,171,1,1,1,4,10,134.7,0,0,0,0,1,0,0,10.8,1.4,1.74,1,1
1,2,39,1,9085,1,1,39,5,3,140.0,1,0,1,0,0,0,0,13.9,-0.3,0.79,1,1
1,1,1,1,9670,1,1,3,4,3,122.5,1,0,0,1,0,0,0,8.9,1.4,3.51,1,1
1,2,39,1,9991,0,38,38,90,90,121.7,1,0,0,1,1,0,0,7.6,2.6,0.32,0,1
0,1,1,4,9238,1,19,38,9,9,110.0,0,0,0,1,0,1,0,12.4,0.5,1.79,1,1
0,1,17,2,9238,1,37,37,7,8,129.7,1,0,0,1,0,1,0,9.4,-0.8,-3.12,1,1
1,1,17,2,9556,1,37,38,9,8,106.0,1,0,0,1,0,0,0,8.9,1.4,3.51,1,1
1,1,42,1,9119,1,5,5,2,2,115.0,0,0,0,1,1,0,0,15.5,2.8,-4.06,1,1
1,2,18,2,8014,0,37,37,9,10,120.4,0,0,1,0,0,0,0,9.4,-0.8,-3.12,1,1
0,1,1,2,9070,1,1,1,4,7,129.8,1,0,0,1,0,0,0,9.4,-0.8,-3.12,1,1
1,1,39,1,8014,0,37,37,9,5,135.5,0,0,0,1,0,0,0,11.1,0.6,2.02,0,1
1,1,7,1,9556,1,3,3,2,2,140.0,0,0,1,0,1,0,0,13.9,-0.3,0.79,1,1
0,1,1,2,9853,1,37,37,191,182,106.1,1,0,1,1,0,1,0,8.9,1.4,3.51,1,1
1,2,39,1,9556,1,37,37,9,6,120.0,0,0,0,1,0,0,0,12.7,3.7,-1.7,1,1
1,1,1,1,9254,1,1,1,5,4,111.9,1,0,0,0,1,0,0,10.8,1.4,1.74,1,1
0,1,1,3,9500,1,19,19,9,7,131.7,1,0,0,1,0,1,0,15.5,2.8,-4.06,1,1
1,1,1,1,9500,1,19,19,4,5,126.8,1,0,0,1,1,0,0,15.5,2.8,-4.06,1,1
0,1,1,1,9238,1,19,1,4,3,125.2,1,0,0,1,0,0,0,7.6,2.6,0.32,1,1
0,1,53,1,9003,1,1,38,9,6,128.5,0,0,0,1,1,0,0,8.9,1.4,3.51,1,1
0,1,1,1,9991,0,19,37,5,8,135.0,0,0,0,1,0,1,0,10.8,1.4,1.74,1,1
0,1,1,1,9238,1,37,37,9,9,115.0,1,0,0,1,0,0,0,11.1,0.6,2.02,1,1
0,1,43,3,9500,1,1,19,9,7,127.5,1,0,1,1,0,1,0,15.5,2.8,-4.06,1,1
0,1,1,2,9085,1,1,38,9,8,128.9,1,0,0,1,0,1,0,8.9,1.4,3.51,1,1
1,1,17,1,9085,1,19,1,9,4,101.3,1,0,0,1,1,0,0,12.4,0.5,1.79,1,1
0,1,1,1,9853,1,19,12,9,7,137.1,1,0,0,1,0,0,0,7.6,2.6,0.32,1,1
0,1,43,1,9238,1,1,38,4,3,118.3,0,0,0,1,0,1,0,13.9,-0.3,0.79,1,1
0,1,17,3,9238,1,19,19,7,7,117.5,1,0,0,1,0,0,0,8.9,1.4,3.51,1,1
1,1,17,3,9085,1,1,19,4,90,124.2,0,0,0,0,0,0,0,7.6,2.6,0.32,1,1
0,1,43,1,9670,1,34,34,0,0,114.8,0,0,0,1,1,0,0,7.6,2.6,0.32,1,1
0,1,18,2,9500,1,38,37,5,5,119.0,1,0,0,1,0,1,0,10.8,1.4,1.74,1,1
0,1,1,1,9085,1,19,38,5,7,110.0,1,0,0,1,0,1,0,11.1,0.6,2.02,1,1
1,1,1,1,9085,1,3,2,1,1,133.6,1,0,0,0,0,0,0,9.4,-0.8,-3.12,1,1
0,1,1,3,9070,1,43,3,123,123,110.0,1,0,1,1,1,0,0,8.9,1.4,3.51,1,1
1,1,1,2,9853,1,38,37,5,3,118.1,1,0,0,0,0,0,0,9.4,-0.8,-3.12,1,1
1,1,7,1,9991,0,37,37,6,6,150.0,1,0,0,1,1,0,0,8.9,1.4,3.51,0,1
0,1,44,1,9003,1,1,19,4,8,140.0,0,0,0,1,1,0,0,12.4,0.5,1.79,1,1
0,1,44,1,9085,1,3,1,4,3,140.0,1,0,0,1,0,1,0,12.4,0.5,1.79,1,1
1,1,1,6,9773,1,1,1,90,90,129.6,0,0,0,1,0,0,0,7.6,2.6,0.32,1,1
0,1,1,1,9085,1,1,1,4,7,132.1,1,0,0,1,0,0,0,10.8,1.4,1.74,1,1
1,1,39,1,9119,1,37,37,90,90,108.4,1,0,0,1,0,0,0,10.8,1.4,1.74,1,1
0,1,7,1,9003,1,3,1,2,4,120.0,1,0,0,1,0,0,0,15.5,2.8,-4.06,1,1
1,1,1,1,9130,1,19,1,9,9,122.5,1,0,0,0,0,0,0,9.4,-0.8,-3.12,1,1
1,1,39,1,9254,1,3,19,3,5,115.0,0,0,0,0,1,0,0,11.1,0.6,2.02,1,1
0,1,1,1,9500,1,38,37,9,7,122.0,1,0,0,1,0,1,0,10.8,1.4,1.74,1,1
0,1,10,1,9254,1,3,1,9,9,116.1,1,0,0,1,0,0,1,12.4,0.5,1.79,1,24
1,2,39,1,9991,0,37,1,5,5,138.3,0,0,0,1,1,0,0,13.9,-0.3,0.79,0,1
0,1,1,1,9238,1,37,37,9,9,149.5,0,0,0,1,0,0,0,12.4,0.5,1.79,1,1
0,1,1,1,9773,1,1,4,5,3,124.9,0,0,0,1,0,1,0,10.8,1.4,1.74,1,1
1,1,17,2,9085,1,19,38,9,1,100.0,1,0,1,0,1,0,0,12.4,0.5,1.79,1,1
1,4,39,1,9085,1,34,34,0,0,128.2,0,0,0,1,0,0,0,7.6,2.6,0.32,1,1
0,1,17,1,9500,1,37,37,5,5,131.3,1,0,0,1,0,0,0,10.8,1.4,1.74,1,1
0,1,15,1,9670,1,42,1,2,7,130.0,0,1,1,1,0,0,1,8.9,1.4,3.51,1,26
0,1,17,1,9070,1,19,37,5,9,145.9,0,0,0,1,0,1,0,16.2,0.3,-0.92,1,1
0,1,7,1,9003,1,3,3,6,2,130.0,1,0,0,1,1,0,0,13.9,-0.3,0.79,1,1
1,1,7,1,8014,0,1,1,4,4,140.0,0,0,0,1,0,0,0,10.8,1.4,1.74,1,1
0,1,1,1,9853,1,38,37,9,9,126.9,1,0,0,1,0,1,0,11.1,0.6,2.02,1,1
1,1,17,5,9254,1,19,37,5,5,120.5,1,0,0,1,1,0,0,7.6,2.6,0.32,1,1
0,1,51,1,171,1,2,1,3,3,131.2,1,0,0,1,1,0,0,8.9,1.4,3.51,1,1
0,4,39,1,9238,1,37,37,9,9,125.5,1,0,0,1,0,1,0,12.7,3.7,-1.7,1,1
0,1,10,1,9085,1,2,19,2,8,184.4,0,0,0,1,0,0,1,11.1,0.6,2.02,1,22
0,1,44,1,8014,0,37,38,6,6,130.0,1,0,0,1,0,0,0,11.1,0.6,2.02,1,1
1,1,39,1,33,1,38,37,9,8,100.0,0,0,1,0,1,0,1,16.2,0.3,-0.92,1,41
0,1,43,1,9773,1,1,1,4,5,126.9,0,0,0,1,0,0,0,7.6,2.6,0.32,1,1
0,1,1,4,9500,1,1,37,4,7,121.8,1,0,0,1,0,1,0,12.7,3.7,-1.7,1,1
1,1,1,1,9130,1,19,37,9,8,135.6,1,0,0,1,1,0,0,12.7,3.7,-1.7,1,1
1,1,1,1,9254,1,37,37,3,3,124.0,0,0,0,1,1,1,0,11.1,0.6,2.02,1,1
0,1,1,1,9500,1,37,37,9,7,136.5,1,0,0,1,0,1,0,9.4,-0.8,-3.12,1,1
1,1,1,5,9070,1,34,1,5,7,129.8,1,0,0,1,0,0,0,9.4,-0.8,-3.12,1,1
1,1,44,1,9085,1,37,38,9,6,130.0,1,0,0,1,0,0,0,11.1,0.6,2.02,1,1
1,1,39,1,9991,0,37,37,9,9,134.3,0,0,0,1,1,0,0,10.8,1.4,1.74,1,1
0,1,53,1,9085,1,1,19,4,7,170.0,0,0,0,1,0,0,0,8.9,1.4,3.51,1,1
1,1,1,3,9254,1,1,1,3,3,117.5,1,0,0,1,0,0,0,9.4,-0.8,-3.12,1,1
1,1,17,1,9070,1,38,19,7,7,121.7,1,0,0,1,0,0,0,12.4,0.5,1.79,1,1
0,1,39,1,9003,1,1,3,2,6,110.0,0,0,0,1,1,0,0,15.5,2.8,-4.06,1,1
0,1,17,1,9670,1,3,3,2,1,129.3,1,0,0,1,0,0,0,16.2,0.3,-0.92,1,1
0,1,1,1,9500,1,2,19,3,9,121.5,0,0,0,1,1,0,0,7.6,2.6,0.32,1,1
1,1,18,3,9670,1,38,38,9,9,115.2,1,0,0,1,0,1,0,12.7,3.7,-1.7,1,1
0,1,53,1,9085,1,3,1,2,8,153.8,1,0,0,1,0,0,0,8.9,1.4,3.51,1,1
0,1,18,2,8014,0,3,1,3,4,111.8,1,0,0,1,0,1,0,10.8,1.4,1.74,1,1
0,1,17,2,171,1,2,1,3,3,148.9,1,0,0,1,0,0,0,9.4,-0.8,-3.12,1,1
0,1,1,4,9500,1,38,19,8,7,127.3,1,0,0,1,0,0,0,12.7,3.7,-1.7,1,1
0,1,1,2,171,1,3,1,2,3,141.0,1,0,0,1,0,0,0,12.7,3.7,-1.7,1,1
1,2,39,2,9003,1,38,19,4,1,110.0,0,0,0,0,1,0,0,15.5,2.8,-4.06,1,1
0,2,43,1,9238,1,37,37,9,9,134.4,0,0,0,1,0,0,0,7.6,2.6,0.32,1,1
0,1,1,1,9070,1,3,3,9,9,136.0,1,0,1,0,0,1,0,10.8,1.4,1.74,1,1
0,1,43,1,9070,1,1,19,5,10,127.0,0,0,0,1,0,0,0,12.7,3.7,-1.7,1,1
1,1,18,6,9500,1,38,37,9,5,128.0,1,0,0,0,0,0,0,11.1,0.6,2.02,1,1
0,1,17,2,9500,1,19,37,9,7,129.8,1,0,0,1,0,0,0,12.4,0.5,1.79,1,1
0,1,44,1,9003,1,38,37,9,9,150.0,1,0,0,1,1,0,0,16.2,0.3,-0.92,1,1
0,1,1,1,8014,0,3,1,1,7,100.0,0,0,0,1,0,0,0,16.2,0.3,-0.92,1,1
0,1,39,1,8014,0,38,37,9,7,108.0,0,0,0,1,1,1,0,13.9,-0.3,0.79,1,1
1,1,17,2,9070,1,37,37,9,9,119.3,1,1,0,1,1,1,0,12.7,3.7,-1.7,1,1
0,1,1,1,9003,1,38,19,9,7,116.0,0,0,0,1,1,0,0,16.2,0.3,-0.92,1,1
1,1,42,1,9853,1,37,19,9,3,133.0,0,0,0,1,0,0,0,10.8,1.4,1.74,1,1
0,1,17,2,8014,0,19,1,1,1,118.0,0,0,0,1,0,1,0,10.8,1.4,1.74,1,1
1,1,17,2,9130,1,3,1,2,1,116.5,0,0,0,1,0,0,0,15.5,2.8,-4.06,1,1
0,1,5,3,9070,1,3,1,9,6,138.1,1,0,0,1,0,0,0,10.8,1.4,1.74,1,1
1,1,43,1,9147,1,19,1,9,5,112.0,0,0,0,1,1,0,0,12.7,3.7,-1.7,1,1
1,2,39,1,9773,1,37,38,9,3,155.5,0,0,0,1,1,0,0,12.7,3.7,-1.7,0,1
1,1,17,1,9003,1,37,3,5,2,116.9,0,0,0,1,1,0,0,13.9,-0.3,0.79,1,1
0,1,17,4,9500,1,19,37,4,8,133.3,1,0,0,1,0,0,0,7.6,2.6,0.32,1,1
0,1,18,4,9773,1,1,1,9,9,111.6,1,0,0,1,0,1,0,11.1,0.6,2.02,1,1
0,2,39,1,8014,0,37,37,9,9,140.0,0,0,0,0,1,0,0,9.4,-0.8,-3.12,1,1
1,1,1,1,9147,1,34,34,0,0,125.3,0,0,0,1,1,0,0,7.6,2.6,0.32,1,1
1,1,39,1,9119,1,1,12,4,3,111.3,0,0,0,1,1,0,0,13.9,-0.3,0.79,1,1
0,1,18,6,9500,1,3,19,3,8,129.0,1,0,0,1,0,0,0,12.7,3.7,-1.7,1,1
0,1,1,3,9254,1,37,37,9,3,124.5,1,0,0,1,0,0,0,7.6,2.6,0.32,1,1
0,1,17,1,9773,1,2,3,2,2,133.7,1,0,0,1,0,1,0,11.1,0.6,2.02,1,1
1,1,39,1,9254,1,19,1,9,5,97.0,0,0,1,0,1,0,0,15.5,2.8,-4.06,1,1
0,1,17,3,9500,1,19,1,9,9,129.0,1,0,0,1,0,1,0,12.4,0.5,1.79,1,1
0,1,39,1,9254,1,37,37,9,9,126.5,0,0,0,1,1,0,0,7.6,2.6,0.32,1,1
0,1,44,1,9003,1,38,38,6,6,160.0,1,0,0,1,0,0,0,15.5,2.8,-4.06,1,1
0,1,39,1,9085,1,3,2,3,2,160.0,1,0,0,1,0,0,0,13.9,-0.3,0.79,1,1
0,1,1,3,9773,1,19,19,4,9,133.9,1,0,0,1,1,1,1,16.2,0.3,-0.92,1,11
0,2,15,1,9773,1,37,37,9,6,100.0,0,0,0,1,0,0,1,11.1,0.6,2.02,0,41
1,1,18,1,9238,1,38,34,4,0,130.2,0,0,0,1,0,0,0,10.8,1.4,1.74,1,1
1,1,39,1,9991,0,19,38,7,4,125.7,0,0,0,1,0,0,0,10.8,1.4,1.74,1,1
1,1,43,1,9853,1,37,37,9,9,107.7,0,0,1,0,0,0,0,10.8,1.4,1.74,1,1
1,2,39,1,9853,1,37,34,0,0,115.5,0,0,0,1,0,0,0,7.6,2.6,0.32,1,1
0,2,39,1,9991,0,37,37,9,9,160.0,0,0,0,1,0,0,0,15.5,2.8,-4.06,1,1
1,1,17,1,9670,1,19,37,9,8,121.8,1,0,0,1,1,0,0,13.9,-0.3,0.79,1,1
0,1,15,1,9773,1,19,19,4,5,120.0,1,0,0,1,0,0,1,12.4,0.5,1.79,1,26
0,1,18,2,9238,1,19,1,4,3,121.4,1,0,0,1,0,1,0,15.5,2.8,-4.06,1,1
0,1,18,1,9254,1,19,19,4,5,126.9,0,0,0,1,1,0,0,16.2,0.3,-0.92,1,1
0,1,1,1,8014,0,37,38,9,10,119.4,0,0,0,1,0,0,0,12.7,3.7,-1.7,1,1
1,1,39,1,9085,1,1,1,5,5,160.0,1,0,1,1,0,0,0,13.9,-0.3,0.79,1,1
0,1,44,1,8014,0,1,37,9,7,146.7,0,0,0,1,0,1,0,12.4,0.5,1.79,1,1
0,1,15,1,9147,1,1,1,2,3,130.0,0,0,0,1,0,0,1,11.1,0.6,2.02,1,26
1,1,39,1,9119,1,3,3,4,4,150.0,1,0,0,1,1,0,0,8.9,1.4,3.51,1,1
1,1,39,1,9003,1,37,37,9,10,95.8,1,0,0,0,1,0,0,15.5,2.8,-4.06,0,1
0,1,39,1,8014,0,19,37,5,9,148.0,0,0,0,1,0,0,0,12.4,0.5,1.79,1,1
0,1,53,1,9003,1,1,19,9,7,133.8,0,0,1,1,0,1,0,8.9,1.4,3.51,1,1
0,2,39,2,9670,1,37,37,9,9,110.0,0,0,0,1,1,1,0,9.4,-0.8,-3.12,1,1
0,1,1,4,9500,1,19,38,7,7,117.1,1,0,0,1,0,1,0,12.4,0.5,1.79,1,1
0,1,44,1,9238,1,1,1,5,5,143.4,0,0,0,1,0,1,0,13.9,-0.3,0.79,1,1
0,1,17,1,9003,1,38,37,9,9,125.3,1,0,0,1,0,0,0,15.5,2.8,-4.06,1,1
0,1,1,1,9130,1,3,1,4,9,121.9,1,0,0,1,0,0,0,13.9,-0.3,0.79,1,1
0,1,1,1,9670,1,38,38,9,9,127.9,0,0,0,1,0,1,0,9.4,-0.8,-3.12,1,1
0,1,1,1,9070,1,1,19,4,0,120.1,0,1,0,1,0,1,0,11.1,0.6,2.02,1,1
0,1,1,1,9773,1,19,1,9,9,130.6,1,0,0,1,0,1,0,8.9,1.4,3.51,1,1
1,1,43,1,8014,0,37,37,0,6,128.2,0,0,0,0,0,0,0,9.4,-0.8,-3.12,0,1
0,4,39,1,8014,0,37,37,9,7,134.5,0,0,0,1,0,1,0,12.4,0.5,1.79,0,1
0,1,1,1,9773,1,3,19,2,5,127.0,0,0,0,1,1,0,0,15.5,2.8,-4.06,1,1
0,1,1,1,9085,1,38,37,4,4,141.4,0,0,0,1,0,1,0,11.1,0.6,2.02,1,1
0,1,1,5,9070,1,3,3,2,2,140.8,1,0,0,1,1,0,0,9.4,-0.8,-3.12,1,1
1,1,17,4,171,1,3,1,2,10,155.6,1,0,0,1,1,0,0,9.4,-0.8,-3.12,1,1
1,1,43,1,9147,1,37,37,5,3,113.4,0,0,0,1,1,0,0,12.7,3.7,-1.7,1,1
0,1,1,6,9500,1,2,19,3,9,130.3,1,0,0,1,1,0,0,9.4,-0.8,-3.12,1,1
1,4,39,1,8014,0,37,37,9,7,140.0,0,0,0,1,0,1,0,8.9,1.4,3.51,0,1
1,1,39,1,9991,0,19,1,9,5,134.0,0,0,0,1,0,0,0,16.2,0.3,-0.92,1,1
0,1,1,2,9500,1,19,37,1,9,128.5,1,0,0,1,0,1,0,9.4,-0.8,-3.12,1,1
1,1,1,1,171,1,1,1,4,3,149.7,1,0,0,1,0,1,0,13.9,-0.3,0.79,1,1
0,4,43,1,9991,0,37,37,5,5,149.8,0,0,0,1,1,0,0,12.7,3.7,-1.7,1,1
1,2,39,1,9119,1,37,37,90,5,150.0,1,0,0,1,1,0,0,7.6,2.6,0.32,0,1
0,1,1,1,9238,1,1,19,4,9,129.8,0,0,0,1,0,1,0,15.5,2.8,-4.06,1,1
1,1,1,1,9853,1,19,37,5,5,109.5,1,0,0,1,0,0,0,16.2,0.3,-0.92,1,1
1,2,42,1,9254,1,2,2,134,112,130.0,1,0,0,1,1,0,0,7.6,2.6,0.32,1,1
1,1,39,2,9556,1,3,1,2,4,136.1,0,0,0,1,1,0,0,12.4,0.5,1.79,1,1
0,1,1,1,9085,1,3,3,2,2,146.4,0,0,0,1,0,0,0,7.6,2.6,0.32,1,1
0,1,1,1,9500,1,19,37,9,7,123.9,1,0,0,1,0,1,0,15.5,2.8,-4.06,1,1
0,1,1,1,9238,1,2,12,3,10,104.2,1,0,0,1,0,0,0,11.1,0.6,2.02,1,1
1,2,39,1,8014,0,34,34,99,99,101.8,0,0,0,0,0,0,0,10.8,1.4,1.74,1,1
1,1,39,1,9003,1,1,1,9,9,100.0,0,0,1,0,0,0,1,15.5,2.8,-4.06,1,41
1,1,1,3,9773,1,38,37,7,7,127.2,1,0,0,1,0,1,0,8.9,1.4,3.51,1,1
1,1,1,1,9085,1,38,38,4,9,131.6,0,0,0,1,1,1,0,11.1,0.6,2.02,1,1
0,2,39,1,8014,0,34,34,0,0,100.0,0,0,0,1,0,0,0,7.6,2.6,0.32,0,1
0,1,1,6,9254,1,3,1,2,2,101.7,1,0,0,1,1,1,0,12.4,0.5,1.79,1,1
1,2,39,1,9991,0,37,34,90,90,110.7,1,0,0,1,0,0,0,7.6,2.6,0.32,0,1
1,1,43,2,9670,1,19,1,4,4,127.6,1,0,0,1,1,0,0,10.8,1.4,1.74,1,1
0,1,17,1,9773,1,37,37,5,5,125.3,0,0,0,1,0,0,0,7.6,2.6,0.32,1,1
1,1,39,1,171,1,34,34,0,0,127.0,1,0,0,1,1,0,0,7.6,2.6,0.32,1,1
0,1,1,1,9500,1,1,1,5,3,144.9,0,0,0,1,1,1,0,16.2,0.3,-0.92,1,1
1,1,17,2,9254,1,12,19,5,5,102.8,1,0,0,1,0,0,0,10.8,1.4,1.74,1,1
0,1,43,2,9500,1,41,3,2,2,112.7,0,0,0,1,0,0,0,10.8,1.4,1.74,1,1
1,1,18,2,9773,1,1,1,4,4,109.0,1,0,0,0,0,0,0,8.9,1.4,3.51,1,1
1,1,1,1,9147,1,19,1,7,5,138.3,1,0,0,1,1,0,0,12.4,0.5,1.79,1,1
1,1,1,5,171,1,1,1,4,4,139.7,0,0,0,1,1,0,0,12.7,3.7,-1.7,1,1
0,1,39,1,9991,0,1,1,3,7,140.0,0,0,0,1,1,0,0,15.5,2.8,-4.06,1,1
0,1,1,3,171,1,1,3,5,2,133.9,1,0,0,1,1,0,0,12.7,3.7,-1.7,1,1
1,1,17,6,9119,1,37,13,4,90,117.1,1,0,0,1,1,0,0,7.6,2.6,0.32,1,1
0,1,1,1,9254,1,38,37,9,7,139.2,0,0,0,1,1,1,0,12.4,0.5,1.79,1,1
0,1,1,1,9500,1,5,4,2,1,140.8,0,0,0,1,0,0,0,12.7,3.7,-1.7,1,1
0,1,18,1,9773,1,1,1,4,7,121.5,1,0,0,1,1,0,0,8.9,1.4,3.51,1,1
0,1,18,3,9070,1,38,37,9,7,125.1,1,0,0,1,0,1,0,15.5,2.8,-4.06,1,1
0,1,39,1,9003,1,37,37,9,7,100.0,0,0,0,1,1,0,0,15.5,2.8,-4.06,1,1
0,1,1,6,9500,1,1,1,4,4,124.5,1,0,0,1,0,0,0,10.8,1.4,1.74,1,1
1,1,17,1,9500,1,19,37,9,9,123.8,1,0,0,1,0,0,0,15.5,2.8,-4.06,1,1
1,1,39,1,9254,1,1,1,5,10,124.5,0,0,0,0,1,0,0,16.2,0.3,-0.92,1,1
0,1,1,1,9254,1,19,19,5,8,117.5,1,0,0,1,0,0,0,16.2,0.3,-0.92,1,1
0,1,1,1,9085,1,19,38,9,9,133.4,1,0,0,1,0,0,0,12.4,0.5,1.79,1,1
1,1,1,3,9773,1,38,19,7,7,110.4,1,0,1,0,0,0,0,16.2,0.3,-0.92,1,1
0,1,1,1,9853,1,37,37,9,7,124.6,1,0,0,1,0,1,0,9.4,-0.8,-3.12,1,1
1,1,17,1,9238,1,1,38,9,7,119.8,0,0,0,1,0,0,0,11.1,0.6,2.02,1,1
0,2,43,1,9853,1,37,37,7,7,100.0,0,0,0,1,1,0,0,13.9,-0.3,0.79,0,1
0,1,17,1,9085,1,3,37,4,8,132.4,1,0,0,1,0,0,0,12.4,0.5,1.79,1,1
0,1,17,4,9500,1,38,37,9,5,120.0,1,0,0,1,0,0,0,10.8,1.4,1.74,1,1
1,1,1,1,171,1,3,3,2,2,165.7,1,0,0,1,1,0,0,9.4,-0.8,-3.12,1,1
1,1,42,1,9119,1,19,37,9,9,113.8,0,0,0,0,1,0,0,15.5,2.8,-4.06,1,1
0,1,39,1,9991,0,37,37,9,9,111.1,0,0,0,1,0,0,0,7.6,2.6,0.32,1,1
1,4,39,1,9085,1,37,37,90,90,110.0,0,0,0,0,0,0,0,9.4,-0.8,-3.12,1,1
0,2,39,1,8014,0,19,1,4,8,144.3,0,0,0,1,1,0,0,10.8,1.4,1.74,0,1
1,1,17,1,9670,1,37,19,5,8,114.2,1,0,1,1,0,0,0,10.8,1.4,1.74,1,1
0,1,1,1,9500,1,19,1,4,4,137.8,0,0,0,1,0,0,0,15.5,2.8,-4.06,1,1
0,1,1,1,9238,1,1,19,4,4,127.3,1,0,1,1,0,0,0,9.4,-0.8,-3.12,1,1
1,2,7,1,9254,1,37,37,9,9,100.0,0,0,0,0,0,0,0,10.8,1.4,1.74,1,1
0,2,39,1,8014,0,38,38,9,9,113.5,0,0,0,1,0,1,0,12.7,3.7,-1.7,0,1
1,1,1,1,9670,1,19,1,4,1,118.2,0,0,0,1,0,0,0,10.8,1.4,1.74,1,1
1,2,39,1,9119,1,37,37,4,7,122.5,0,0,0,0,0,0,0,12.7,3.7,-1.7,1,1
0,1,1,1,9085,1,9,19,90,6,103.4,0,0,0,1,0,0,0,7.6,2.6,0.32,1,1
0,1,39,1,9500,1,2,2,1,1,130.0,0,0,0,1,0,0,0,12.7,3.7,-1.7,1,1
0,1,1,1,9670,1,3,37,4,7,139.5,0,0,0,1,1,1,0,12.7,3.7,-1.7,1,1
0,1,1,5,9070,1,37,37,9,9,113.9,1,0,0,1,0,0,0,7.6,2.6,0.32,1,1
1,1,39,1,9119,1,38,37,7,7,129.0,0,0,0,1,1,0,0,7.6,2.6,0.32,1,1
0,1,17,4,9556,1,1,1,4,10,107.1,1,0,0,1,0,0,0,12.4,0.5,1.79,1,1
1,1,17,1,9238,1,19,19,4,5,114.8,1,0,1,0,0,0,0,16.2,0.3,-0.92,1,1
1,1,17,1,9085,1,38,19,0,90,122.3,0,0,0,1,0,1,0,7.6,2.6,0.32,1,1
1,1,17,2,9853,1,1,1,9,4,123.0,1,0,0,1,0,0,0,10.8,1.4,1.74,1,1
0,1,43,1,9130,1,3,3,2,2,140.0,0,0,0,1,0,0,0,15.5,2.8,-4.06,1,1
0,1,1,1,9238,1,19,38,5,6,112.3,0,0,0,1,0,1,0,12.7,3.7,-1.7,1,1
1,1,39,1,9670,1,37,37,9,9,100.2,1,0,0,0,0,0,0,16.2,0.3,-0.92,1,1
0,1,17,1,9991,0,37,37,6,6,124.9,0,0,0,1,0,0,0,16.2,0.3,-0.92,1,1
1,1,17,2,9670,1,1,19,5,3,124.0,1,0,0,1,1,0,0,7.6,2.6,0.32,1,1
1,2,43,1,8014,0,34,34,0,0,130.0,0,0,0,1,0,0,0,9.4,-0.8,-3.12,0,1
1,2,39,1,9991,0,37,37,9,9,132.8,0,0,1,0,1,0,0,12.4,0.5,1.79,0,1
0,1,1,6,9500,1,19,1,9,10,126.8,1,0,0,1,0,0,0,10.8,1.4,1.74,1,1
1,1,1,3,9070,1,34,34,0,0,143.6,1,0,0,1,0,0,0,7.6,2.6,0.32,1,1
1,1,1,1,9147,1,19,38,9,7,119.1,0,0,0,0,1,0,0,13.9,-0.3,0.79,1,1
0,1,1,2,9670,1,1,38,7,7,120.6,1,0,0,1,1,0,0,8.9,1.4,3.51,1,1
1,1,1,6,9147,1,38,37,7,7,134.3,0,1,0,1,1,0,0,10.8,1.4,1.74,1,1
